순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"65","과학","양자컴퓨터의 미래","330110452","9788934955177","03400","미치오 카쿠 지음, 박병철 옮김","김영사","20231211","24,800","22,320","1,240점","7286","과학"
"66","과학","호모 사피엔스","340055533","9791171175840","03900","조지프 헨릭 지음, 주명진.이병권 옮김","21세기북스","20240527","42,000","37,800","2,100점","6740","인문학"
"67","과학","ADHD 2.0","301821774","9791186552780","03400","에드워드 할로웰.존 레이티 지음, 장석봉 옮김, 이슬기 감수","녹색지팡이","20220920","16,000","14,400","800점","4865","건강/취미"
"68","과학","동물 인터넷","351877362","9791170872641","03400","마르틴 비켈스키 지음, 박래선 옮김","휴머니스트","20241111","21,000","18,900","1,050점","1410","과학"
"69","과학","더 위험한 과학책","228672219","9788952751546","03400","랜들 먼로 지음, 이강환 옮김","시공사","20200120","22,000","19,800","1,100점","13289","과학"
"70","과학","캠벨 생명과학","290655449","9788968241260","93470","Lisa A. Urry 외 지음, 전상학 옮김","바이오사이언스","20220310","60,000","59,400","1,200점","7792","대학교재/전문서적"
"71","과학","태어난 김에 물리 공부","340153364","9791155817223","04400","커트 베이커 지음, 고호관 옮김","윌북","20240614","19,800","17,820","990점","6039","과학"
"72","과학","프롬프트 엔지니어링의 비밀","350692273","9791140711406","93000","길버트 미즈라히 지음, 김진호 옮김","길벗","20241030","25,000","22,500","1,250점","1695","컴퓨터/모바일"
"73","과학","내 발밑의 검은 제국","350912935","9791171830657","03490","동민수 지음","유노책주","20241107","19,000","17,100","950점","1470","과학"
"74","과학","브레인 밸런스","352201315","9788972918578","03400","커밀라 노드 지음, 진영인 옮김","까치","20241115","20,000","18,000","1,000점","1280","과학"
"75","과학","김상욱의 양자 공부","113801637","9788983718914","03420","김상욱 지음","사이언스북스","20171208","18,000","16,200","900점","14642","과학"
"76","과학","미적분의 쓸모","294938238","9791165219550","03410","한화택 지음","더퀘스트","20220521","19,500","17,550","970점","9172","과학"
"77","과학","판타 레이","285848062","9791191187328","03400","민태기 지음","사이언스북스","20211231","30,000","27,000","1,500점","8989","과학"
"78","과학","부분과 전체","318172944","9791187295686","03400","베르너 하이젠베르크 지음, 유영미 옮김, 김재영 감수","서커스(서커스출판상회)","20230615","23,000","20,700","1,150점","8598","과학"
"79","과학","경외심","341597742","9791171712212","03180","대커 켈트너 지음, 이한나 옮김","위즈덤하우스","20240619","23,000","20,700","1,150점","7055","인문학"
"80","과학","진짜 하루만에 이해하는 정유·석유화학 산업","334966597","9791191590241","03320","배진영.라병호 지음","T.W.I.G(티더블유아이지)(주)","20240306","23,800","21,420","1,190점","4795","경제경영"
"81","과학","하나의 세포로부터","348025120","9788901288468","03470","벤 스탠거 지음, 양병찬 옮김","웅진지식하우스","20240930","25,000","22,500","1,250점","4620","과학"
"82","과학","상상이 세상을 바꾸다 : 세상을 바꾼 사고실험들","346667744","9772383984000","","스켑틱 협회 편집부 지음","바다출판사","20240906","17,500","15,750","870점","4520","과학"
"83","과학","수학비타민 플러스 UP","277456261","9788934988397","03410","박경미 지음","김영사","20210810","17,500","15,750","870점","4131","과학"
"84","과학","달력과 권력","62637959","9788960514911","03900","이정모 지음","부키","20150707","15,000","13,500","750점","2538","과학"
"85","과학","더 나은 결정을 위한 하루 10분 논리 연습","352595838","9791193217795","03320","후카사와 신타로 지음, 한세희 옮김","현익출판","20241119","23,000","20,700","1,150점","630","자기계발"
"86","과학","호흡의 기술","259678352","9791189799366","03510","제임스 네스터 지음, 승영조 옮김","북트리거","20210219","19,500","17,550","970점","8105","과학"
"87","과학","세포의 노래","334936683","9788972918189","03470","싯다르타 무케르지 외 지음","까치","20240226","29,800","26,820","1,490점","5933","과학"
"88","과학","면역","307909698","9791192107271","03470","필리프 데트머 지음, 강병철 옮김","사이언스북스","20221124","35,000","31,500","1,750점","5841","과학"
"89","과학","태어난 김에 화학 공부","340153553","9791155817247","04400","알리 세제르 지음, 고호관 옮김","윌북","20240614","19,800","17,820","990점","5002","과학"
"90","과학","진료차트 속에 숨은 경제학","350846983","9791167741721","03320","아누팜 B. 제나.크리스토퍼 워샴 지음, 고현석 옮김","어크로스","20241030","22,000","19,800","1,100점","2820","경제경영"
"91","과학","데이터의 역사","350726958","9791198347039","03900","크리스 위긴스.매튜 L. 존스 지음, 노태복 옮김","씨마스21","20241025","22,000","19,800","1,100점","2420","역사"
"92","과학","내 안에 기후 괴물이 산다","351582696","9791155402412","03400","클레이튼 페이지 알던 지음, 김재경 옮김","추수밭(청림출판)","20241120","22,000","19,800","1,100점","1440","과학"
