순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"791","청소년","10대를 위한 수학을 움직인 결정적 질문","289529328","9791156334422","44000","정갑수 지음","다른","20220223","14,000","12,600","700점","449","청소년"
"792","청소년","하루 5분 미술관","343265270","9791198762917","03600","선동기 지음","북피움","20240717","22,000","19,800","1,100점","441","예술/대중문화"
"793","청소년","문과도 이과도 빠져드는 수학 퀴즈 100","286777088","9788998934507","43410","요코야마 아스키 지음, 박유미 옮김","온스토리","20220131","13,000","11,700","650점","441","청소년"
"794","청소년","부활 1","35082792","9788931007633","04890","레프 니콜라예비치 톨스토이 지음, 김학수 옮김","문예출판사","20140110","12,000","10,800","600점","438","소설/시/희곡"
"795","청소년","나는 대한민국 외교관입니다","332335951","9791169838771","03040","민동석 지음","크루","20240119","18,000","16,200","900점","431","청소년"
"796","청소년","복잡한 세계를 읽는 지리 사고력 수업","352340467","9791170872627","43980","최재희 지음","휴머니스트","20241118","16,700","15,030","830점","430","청소년"
"797","청소년","열다섯, 다를 나이","352187942","9791167553072","43810","강경수 외 지음","우리학교","20241118","15,000","13,500","750점","420","청소년"
"798","청소년","나와 시험능력주의","316142427","9791192894102","44300","구정은 지음, 유수정 그림","너머학교","20230515","14,500","13,050","720점","414","청소년"
"799","청소년","언니가 들려주는 한국사 이야기","352430704","9791191199550","43910","최은서 외 지음, 김영옥 외 이끔, 서금열 감수","기역(ㄱ)","20241130","17,000","15,300","850점","410","청소년"
"800","청소년","마법 술술한자 2","273563876","9788994465463","03700","박두수 지음","중앙에듀북스","20210622","12,000","10,800","600점","410","외국어"
"801","청소년","박시백의 조선왕조실록 4 (어진 에디션)","341803997","9791170871668","07910","박시백 지음","휴머니스트","20240624","14,500","13,050","720점","397","역사"
"802","청소년","상대성이론 ABC","350481159","9788961673549","03400","버트런드 러셀 지음, 권혁 옮김","돋을새김","20241030","15,000","13,500","750점","395","과학"
"803","청소년","백마 탄 왕자들은 왜 그렇게 떠돌아다닐까 (출간 10주년 기념 리커버 에디션)","350408384","9791191959369","03900","박신영 지음","바틀비","20241025","18,500","16,650","920점","395","인문학"
"804","청소년","수학의 아이콘","349227861","9791155172148","93410","로저 넬센.클라우디 알시나 지음, 김태수 외 옮김","수학사랑","20240711","33,000","29,700","1,650점","390","과학"
"805","청소년","선생님과 함께 읽는 꺼삐딴 리","347652058","9791170872436","44810","전국국어교사모임 지음, 박세연 그림","휴머니스트","20240930","12,000","10,800","600점","375","청소년"
"806","청소년","잉글사이드의 앤","318175375","9791139711028","04840","루시 모드 몽고메리 지음, 유보라 그림, 오수원 옮김","현대지성","20230614","27,000","24,300","1,350점","368","소설/시/희곡"
"807","청소년","수리 논술 2","1008998","9788960170346","54410","신준호,정연수 지음","민음인","20071121","13,000","11,700","650점","368","청소년"
"808","청소년","10대를 위한 자존감 수업","340284559","9791159970986","43190","이형준 지음","하늘아래","20240530","16,800","15,120","840점","357","청소년"
