구분,상품명,ISBN13,저자,출판사,출간일
과학,지속가능한 미래를 위한 기후변화 데이터북,9791167071590.0,"박훈 지음, 기후변화행동연구소 기획",사회평론아카데미,20240829
과학,근막 통증유발점 진단 및 도수치료,9788972244349.0,정형국 지음,영문출판사,20180629
과학,유클리드 원론 2,9788957338223.0,"유클리드 지음, 박병하 옮김",아카넷,20221104
과학,테크놀로지의 정치,9788936479015.0,"실라 재서노프 지음, 김명진 옮김",창비,20220103
과학,어메이징 브레인 쇼,9788934933953.0,최현우.송영조 지음,김영사,20240717
과학,시간의 물리학,9791170871194.0,"존 그리빈 지음, 김상훈 옮김",휴머니스트,20240401
과학,수학 공부의 재구성,9791196517359.0,민경우 지음,바다출판사,20190111
과학,세상에서 가장 재미있는 미적분,9788958206927.0,"래리 고닉 지음, 전영택 옮김",궁리,20201128
과학,인공지능 수학 with 파이썬,9791156640165.0,김종락.원병선 지음,한빛아카데미(교재),20240129
과학,수학의 이유,9791167960368.0,"이언 스튜어트 지음, 김성훈 옮김",반니,20220506
과학,아름다운 실험,9791171650125.0,"필립 볼 지음, 고은주 옮김",소소의책,20240620
과학,아는 만큼 보이는 AI,9791140710423.0,최기원 지음,길벗,20240812
과학,도시지리학개론,9788918910574.0,한국도시지리학회 지음,법문사,20191209
과학,키트루다 스토리,9791191768046.0,김성민 지음,바이오스펙테이터,20221014
과학,다함께 수학게임 2,9791160736465.0,이동화 외 지음,경문사(경문북스),20230807
과학,발효 음식의 과학,9788954695824.0,"크리스틴 바움가르투버 지음, 정혜윤 옮김",문학동네,20231101
과학,슈퍼에이저,9788927880493.0,이정봉 지음,중앙books(중앙북스),20240705
과학,현대대수학,9789813350038.0,"John B. Fraleigh 외 지음, 김연수 외 옮김",성진미디어,20240102
과학,그래서 이 문제 정말 풀 수 있겠어?,9791191013085.0,"알렉스 벨로스 지음, 서종민 옮김",북라이프,20201222
과학,미분기하학 바이블,9791156646563.0,"Manfredo P. Do Carmo 지음, 한빛수학교재연구소 옮김, 이재혁 감수",한빛아카데미(교재),20230609
과학,만화로 쉽게 배우는 전기회로,9788931582697.0,"Iida Yoshikazu 지음, Yamada Gareki 그림, 양나경.손진근 옮김",성안당,20180711
과학,건축물의 구조 이야기,9788955884470.0,"미셸 프로보스트.다비드 아타 지음, 필리프 드 케메테르 그림, 김수진 옮김, 허재혁 감수",그린북,20231023
과학,양자역학은 처음이지?,9788963193489.0,곽영직 지음,북멘토(도서출판),20200317
과학,요한복음 강의,9788994803364.0,"루돌프 슈타이너 지음, 양억관.타카하시 이와오 옮김",물병자리,20160503
과학,만화로 쉽게 배우는 전기,9788931588101.0,"후지타키 카즈히로 지음, 홍희정 옮김, 주홍렬 감수",성안당,20190531
과학,큰글씨판 슈퍼 스도쿠 100문제 초급,9788964945094.0,오정환 지음,보누스,20220525
과학,멘사 아이큐 테스트 실전편,9788964943878.0,"조세핀 풀턴 지음, 강미경 옮김, 멘사코리아 감수",보누스,20190615
과학,블랙홀과 시간여행 (보급판),9791189653101.0,"킵 손 지음, 박일호 옮김, 오정근 감수",반니,20190320
과학,전자기학 쓰임말을 알면 물리가 보인다,9791155506363.0,이주열 지음,성균관대학교출판부,20240812
과학,최신 지구과학 실험서,9788971802618.0,이효녕.김승환 지음,경북대학교출판부,20140729
과학,위대한 수학자의 수학의 즐거움,9791185160214.0,"레이먼드 플러드 외 지음, 이윤혜 옮김",베이직북스,20150325
과학,전기이론과 전기회로 기초지식,9788927772217.0,오하마 쇼지 지음,다락원,20220920
과학,최신 발전공학,9788938114389.0,송길영 지음,동일출판사,20220128
과학,모터제어,9791166754715.0,김상훈 지음,복두출판사,20240304
과학,신약의 탄생,9791166892844.0,윤태진 지음,바다출판사,20240830
과학,집단정서의 재발견,9788982227769.0,"크리스티안 폰 셰브 외 엮음, 강준호 옮김, 경희대학교 비폭력연구소 기획",경희대학교출판문화원(경희대학교출판부),20240710
과학,헨리에타 랙스의 불멸의 삶,9791187313618.0,"레베카 스클루트 지음, 김정한.김정부 옮김",꿈꿀자유,20230101
과학,수식이 보이는 공학수학,9791156640158.0,장윤석 지음,한빛아카데미(교재),20240108
과학,리처드 도킨스의 진화론 강의,9791189936396.0,"리처드 도킨스 지음, 김정은 옮김",옥당(북커스베르겐),20221220
과학,과학자의 발상법,9788934935643.0,이종필 지음,김영사,20240628
과학,Internal Medicine 임상진료지침,9791170680840.0,가톨릭대학교 의과대학 내과학교실 지음,군자출판사(교재),20240223
과학,아쿠아리움 플랜츠,9788997242016.0,"피터 히스콕 지음, 김현주.심용주 옮김",씨밀레북스,20120215
과학,신비로운 전자부품 매크로 포토그래피,9791169211680.0,"윈델 H. 오스케이.에릭 슐래퍼 지음, 이하영 옮김",한빛미디어,20231120
과학,세계 물리학 필독서 30,9791166571619.0,이종필 지음,센시오,20240819
과학,R을 이용한 메타분석,9788999721328.0,황성동 지음,학지사,20200715
과학,한국사를 바꾼 12가지 공학 이야기,9791158711818.0,권오상 지음,청어람e(청어람미디어),20210818
과학,주머니 속 민물고기 도감,9788989370567.0,윤순태 지음,황소걸음,20070921
과학,한 권으로 떠나는 세계 지형 탐사,9791156754084.0,이우평 지음,푸른숲,20230410
과학,동고비의 시간,9788978895538.0,김성호 지음,지성사,20240826
과학,우주 모멘트,9791197441134.0,"일본과학정보 지음, 류두진 옮김, 와타나베 준이치 외 감수",로북,20231027
과학,대기업 퇴사하고 농사를 짓습니다,9791138368483.0,안해성.이종혁 지음,시대인,20240318
과학,딥메디슨,9791189895020.0,"에릭 토폴 지음, 이상열 옮김, 최윤섭 감수",소우주,20200710
과학,청진기가 사라진다,9788991232440.0,"에릭 토폴 지음, 박재영.이은.박정탁 옮김",청년의사,20120710
과학,"초고령사회 일본, 재택의료를 실험하다",9788991232907.0,"시바하라 케이이치 지음, 장학 옮김, 이경숙 감수",청년의사,20210128
과학,세계 사슴벌레 컬렉션,9788993849004.0,손민우 지음,커뮤니케이션열림,20090428
과학,물리로 보는 스포츠,9788931588835.0,"모치즈키 오사무 지음, 이영란 옮김, 이재우 감수",성안당,20200630
과학,살아있다는 건,9791187038610.0,김산하 지음,갈라파고스,20200921
과학,과학으로 보는 문화유산,9791191266603.0,신은주 지음,초록비책공방,20221030
과학,동물은 인간에게 무엇인가,9791196301415.0,"마고 드멜로 지음, 천명선.조중헌 옮김",공존,20180701
과학,600가지 꽃도감,9788938502452.0,한국화훼장식학회 지음,부민문화사,20170310
과학,"시험, 생활, 교양 상식으로 나눠서 배우는 통계학대백과사전",9791157687947.0,"이시이 도시아키 지음, 안동현 옮김",동양북스(동양문고),20220325
과학,멘사 스도쿠 & 퍼즐,9788964946671.0,개러스 무어.브리티시 멘사 지음,보누스,20240205
과학,주머니 속 새도감,9791186821084.0,강창완.김은미 지음,황소걸음,20161228
과학,직업환경의학,9788956297002.0,대한직업환경의학회 엮음,계축문화사,20221130
과학,반려동물 신장병 안내서,9791197669316.0,강민희 외 지음,조공,20220422
과학,숲의 인문학,9788935678501.0,박중환 지음,한길사,20231120
과학,STATA 패널 데이터 분석,9791186674925.0,민인식.최필선 지음,지필미디어,20220228
과학,철학자가 본 우주의 역사,9791163143536.0,윤구병 지음,보리,20240224
과학,카 북,9791192908922.0,"자일스 채프먼 책임편집, 신동헌.류청희.정병선 옮김",사이언스북스,20240701
과학,만화로 쉽게 배우는 반도체,9788931588378.0,"시부야 미치오 지음, 강창수 옮김",성안당,20190823
과학,고맙습니다 스페셜 에디션 버전 5 : 레드,9791159922336.0,"올리버 색스 지음, 김명남 옮김",알마,20181210
과학,정밀의료 시대가 온다,9791193135242.0,강진형 지음,청년의사,20240722
과학,뇌의식의 대화,9788955968866.0,"수전 블랙모어 지음, 장현우 옮김",한언출판사,20200120
과학,드론 바이블,9791187822851.0,강왕구.채인택.계동혁 지음,플래닛미디어,20240702
과학,AP CALCULUS AB-BC,9791192520728.0,소미혜 지음,헤르몬하우스,20231215
과학,해볼 만한 수학 : 심화편,9788958208969.0,이창후 지음,궁리,20241014
과학,다육식물 715 사전,9788971908211.0,"박유미 지음, 다나베 쇼이치 감수",그린홈(Green Home),20220410
과학,소금혁명! 환자의 반란,9791193607251.0,박주용 지음,행복에너지,20240405
과학,신경계물리치료학,9788960692831.0,김종만 외 지음,정담미디어,20120901
과학,상대성이론 ABC,9788961673549.0,"버트런드 러셀 지음, 권혁 옮김",돋을새김,20241030
과학,수학의 아이콘,9791155172148.0,"로저 넬센.클라우디 알시나 지음, 김태수 외 옮김",수학사랑,20240711
과학,"코페르니쿠스의 거인, 뉴턴의 거인",9788998120696.0,남호영 지음,솔빛길,20201112
과학,원헬스로 여는 수의정책 콘서트,9791186519837.0,김용상 지음,비앤씨월드,20241001
과학,비욘드 그래비티,9791164842506.0,매일경제 국민보고대회팀 지음,매일경제신문사,20210503
과학,세상에서 가장 쉬운 과학 수업 : 브라운 운동,9791193357224.0,정완상 지음,성림원북스,20240219
과학,하이 퍼포먼스 드라이빙,9791158064181.0,"Ross Bentley 지음, 손성욱 외 옮김",골든벨,20240620
과학,문제해결로 살펴본 수학사,9788961056038.0,"스티븐 크란츠 지음, 남호영 옮김",경문사(경문북스),20120901
과학,발명과 발견의 과학사,9791193878118.0,최성우 지음,지노,20240930
과학,공동개원 바이블,9791198230232.0,박정은 외 지음,마이북하우스,20240110
과학,예제를 통한 회귀분석 : R 활용,9791158086312.0,"Ali S. Hadi.Samprit Chatterjee 지음, 강현철 외 옮김",자유아카데미,20240830
과학,사회적 농부,9791197316029.0,정기석 지음,작은것이아름답다,20220325
과학,화학공장설계,9791185475516.0,"Mac S. Peters 지음, 여영구 옮김",퍼스트북,20190812
과학,다윈 진화론 이데올로기에 맞짱을!,9791194161004.0,박홍순 지음,숨쉬는책공장,20241107
과학,위생의 시대,9791159258718.0,문만용 엮음,들녘,20240826
과학,ㅈㅈㅅㅎ (표지 2종 중 랜덤 발송),9791191811025.0,"녹색연합 외 지음, 박승환 사진, 조인영 감수",텍스트CUBE,20210915
과학,멘사퍼즐 숫자게임,9788964945742.0,"브리티시 멘사 지음, 이은경 옮김, 멘사코리아 감수",보누스,20230220
과학,처음 떠나는 양자역학 여행,9791159715990.0,"스테판 다스콜리.아드리앵 부스칼 지음, 손윤지 옮김",북스힐,20240815
과학,한국어류대도감,9788909096911.0,김익수 외 지음,교학사,20050410
과학,내 손안의 든든한 림프부종 이야기,9791170681854.0,대한림프부종학회 지음,군자출판사(교재),20241104
과학,짜릿짜릿 전자부품 백과사전 1~3 세트 - 전3권,9788966264209.0,"찰스 플랫.프레드릭 얀슨 지음, 배지은.이하영 옮김",인사이트,20240507
과학,예방의학의 전략 (반양장),9788946043510.0,"제프리 로즈 외 지음, 김명희 외 옮김",한울(한울아카데미),20101030
과학,공중보건의 시대,9791159258725.0,"김진혁 외 지음, 정준호 엮음",들녘,20240826
과학,향기가 좋으면 아무래도 좋으니까,9791172171810.0,정명찬 지음,크루,20240410
과학,내 삶을 바꾸는 비타민 이야기,9791158086282.0,이원재 지음,자유아카데미,20241025
과학,Wade 유기화학,9789813350984.0,"Leroy G. Wade.Jan W. Simek 지음, 김병문 외 옮김",자유아카데미,20240823
과학,한 권으로 끝내는 Master 기초의학 미생물학,9788968142529.0,강상윤.권순재.윤지혜 지음,예당,20230115
과학,나무 열매 도감,9791196425494.0,이광만.소경자 지음,나무와문화(나무와문화연구소),20241111
과학,한 권으로 끝내는 중학 과학,9788959798001.0,김용희 지음,Gbrain(지브레인),20241101
과학,커피의 디자인,9791168562684.0,"윌리엄 리스텐파트.토냐 쿨 지음, 최규환 외 옮김",씨아이알(CIR),20241028
과학,송기원의 포스트 게놈 시대,9791194087090.0,송기원 지음,사이언스북스,20241115
과학,세상에서 가장 쉬운 과학 수업 : 일반상대성이론,9791193357392.0,정완상 지음,성림원북스,20241120
과학,해부학 강의,9791168622920.0,"무라카미 도오루 지음, 오시연 옮김",시그마북스,20241205
과학,나무도감,9788997272266.0,오장근.명현호 지음,가람누리,20170327
과학,멘사퍼즐 추리게임,9788964947173.0,데이브 채턴.캐럴린 스키트 지음,보누스,20241105
과학,과학혁명,9788930623865.0,고인석 외 지음,서광사,20241130
과학,진화심리학,9788901147093.0,"데이비드 버스 지음, 이충호 옮김, 최재천 감수",웅진지식하우스,20120613
과학,"파인만 씨, 농담도 잘하시네! 2",9788983710451.0,"리처드 파인만 지음, 김희봉 옮김",사이언스북스,20000519
과학,역사를 바꾼 17가지 화학 이야기 1,9788983711922.0,"페니 르 쿠터. 제이 버레슨 지음, 곽주영 옮김",사이언스북스,20070131
과학,원더풀 사이언스,9788959090532.0,"나탈리 앤지어 지음, 김소정 옮김",지호,20100118
과학,파란하늘 빨간지구,9788962622713.0,조천호 지음,동아시아,20190329
과학,기후 책,9788934964100.0,"그레타 툰베리 지음, 이순희 옮김, 기후변화행동연구소 감수",김영사,20230620
과학,"빌 게이츠, 기후재앙을 피하는 법",9788934991366.0,"빌 게이츠 지음, 김민주.이엽 옮김",김영사,20210216
과학,"수학, 인문으로 수를 읽다",9788987527376.0,이광연 지음,한국문학사,20140805
과학,당신의 꿈은 우연이 아니다,9791155402252.0,"안토니오 자드라.로버트 스틱골드 지음, 장혜인 옮김",추수밭(청림출판),20231025
과학,센세이셔널,9791192389530.0,"애슐리 워드 지음, 김성훈 옮김",상상스퀘어,20240110
과학,김상욱의 과학공부,9788962621488.0,김상욱 지음,동아시아,20160706
과학,공감의 반경,9791166891182.0,장대익 지음,바다출판사,20221028
과학,차이에 관한 생각,9788984079946.0,"프란스 드 발 지음, 이충호 옮김",세종(세종서적),20221107
과학,물은 답을 알고 있다,9788984054356.0,"에모토 마사루 지음, 홍성민 옮김",더난출판사,20080327
과학,나는 내가 죽었다고 생각했습니다,9791155811887.0,"질 볼트 테일러 지음, 장호연 옮김",윌북,20190110
과학,범죄의 해부학,9788963704128.0,"마이클 스톤 지음, 허형은 옮김",다산초당(다산북스),20100907
과학,공학이란 무엇인가,9788952227294.0,성풍현 외 카이스트 교수 18인 지음,살림Friends,20130910
과학,"파인만의 물리학 강의 Volume 1, 양장본",9788988907634.0,"리처드 파인만 강의, 로버트 레이턴.매슈 샌즈 지음, 박병철 옮김",승산,20040910
과학,천 개의 뇌,9791189143282.0,"제프 호킨스 지음, 이충호 옮김",이데아,20220502
과학,재밌어서 밤새읽는 지구과학 이야기,9788994418650.0,"사마키 다케오 지음, 김정환 옮김, 정성헌 감수",더숲,20131209
과학,사라진 스푼,9788956055510.0,"샘 킨 지음, 이충호 옮김",해나무,20111028
과학,챗GPT에게 묻는 인류의 미래,9788962624847.0,"김대식.챗GPT 지음, 김민정 외 옮김",동아시아,20230228
과학,재미있는 영재들의 수학퍼즐 1,9788984473881.0,박부성 지음,자음과모음,20120120
과학,문명과 수학,9788960173538.0,"EBS 문명과 수학 제작팀 지음, 박형주 감수",민음인,20140124
과학,저도 과학은 어렵습니다만,9791196250515.0,이정모 지음,바틀비,20180105
과학,위대한 설계,9788972914921.0,"스티븐 호킹.레오나르드 믈로디노프 지음, 전대호 옮김",까치,20101006
과학,공감은 지능이다,9791156758730.0,"자밀 자키 지음, 정지인 옮김",심심,20210419
과학,"뇌, 생각의 출현",9788958622598.0,박문호 지음,휴머니스트,20081027
과학,랜들 먼로의 친절한 과학 그림책,9788952785220.0,"랜들 먼로 지음, 조은영 옮김",시공사,20170313
과학,물리의 정석: 고전 역학 편,9788983718372.0,"레너드 서스킨드 & 조지 라보프스키 지음, 이종필 옮김",사이언스북스,20170818
과학,있다면? 없다면!,9788971847756.0,"꿈꾸는과학.정재승 지음, 정훈이 그림",푸른숲주니어,20080601
과학,물리·화학 사전,9788955883398.0,"와쿠이 사다미 지음, 조민정 옮김, 최원석 감수",그린북,20170905
과학,생물과 무생물 사이,9788956602189.0,"후쿠오카 신이치 지음, 김소연 옮김",은행나무,20080613
과학,맥머리의 유기화학,9788962184297.0,"John McMurry 지음, 화학교재연구회 엮음",사이플러스,20180209
과학,야생의 위로,9791156758174.0,"에마 미첼 지음, 신소희 옮김",심심,20200320
과학,세상은 온통 화학이야,9788947545150.0,"마이 티 응우옌 킴 지음, 배명자 옮김, 김민경 감수",한국경제신문,20190924
과학,"다시, 수학이 필요한 순간",9791189995997.0,김민형 지음,인플루엔셜(주),20200812
과학,재밌어서 밤새읽는 수학 이야기,9788994418537.0,"사쿠라이 스스무 지음, 조미량 옮김, 계영희 감수",더숲,20130405
과학,수학의 힘,9791140708437.0,"올리버 존슨 지음, 노태복 옮김",더퀘스트,20240221
과학,사소해서 물어보지 못했지만 궁금했던 이야기,9788950991913.0,사물궁이 잡학지식 지음,arte(아르테),20200916
과학,빈 서판,9788983711458.0,"스티븐 핀커 지음, 김한영 옮김",사이언스북스,20040216
과학,1분 과학,9791190908771.0,"이재범 지음, 최준석 그림",위즈덤하우스,20200826
과학,역노화,9791140705276.0,"세르게이 영 지음, 이진구 옮김",더퀘스트,20230821
과학,사이버네틱스,9791189433185.0,"노버트 위너 지음, 김재영 옮김",읻다,20230824
과학,삼각형,9788949150772.0,"캐서린 셀드릭 로스 지음, 빌 슬래빈 그림, 이범규 옮김",비룡소,20021104
과학,분자 조각가들,9791164052059.0,백승만 지음,해나무,20230426
과학,물리학자는 두뇌를 믿지 않는다,9791130652016.0,"브라이언 키팅 지음, 마크 에드워즈 그림, 이한음 옮김",다산초당,20240422
과학,죽음의 역사,9791140806409.0,"앤드루 도이그 지음, 석혜미 옮김",브론스테인,20230222
과학,세계 그 자체,9788962625738.0,"울프 다니엘손 지음, 노승영 옮김",동아시아,20230821
과학,생각의 배신,9791168222762.0,배종빈 지음,서사원,20240405
과학,생명의 수학,9788983717412.0,"이언 스튜어트 지음, 안지민 옮김",사이언스북스,20150710
과학,풀하우스,9788983710895.0,"스티븐 J. 굴드 지음, 이명희 옮김",사이언스북스,20020120
과학,사각형,9788949150789.0,"캐서린 셀드릭 로스 지음, 빌 슬래빈 그림, 이범규 옮김",비룡소,20021104
과학,꽃도감,9791160075755.0,"방현희 옮김, 몽소 플레르 감수",한즈미디어(한스미디어),20210217
과학,빛의 물리학,9788956057439.0,"EBS 다큐프라임 [빛의 물리학] 제작팀 지음, 홍성욱 감수, EBS MEDIA 기획",해나무,20140520
과학,악령이 출몰하는 세상,9791192107226.0,"칼 세이건 지음, 이상헌 옮김, 앤 드루얀 기획",사이언스북스,20220228
과학,그림으로 보는 시간의 역사,9788972917359.0,"스티븐 호킹 지음, 김동광 옮김",까치,20210415
과학,알고 보니 다 화학이었어,9791191013658.0,"누노 마울리데.탄야 트락슬러 지음, 이덕임 옮김",북라이프,20240625
과학,마음의 미래,9788934970576.0,"미치오 가쿠 지음, 박병철 옮김",김영사,20150414
과학,우리 역사 속 수학 이야기,9788979869354.0,이장주 지음,사람의무늬,20120820
과학,마음의 오류들,9788925536934.0,"에릭 R. 캔델 지음, 이한음 옮김",알에이치코리아(RHK),20200701
과학,물리의 정석: 양자 역학 편,9788983718884.0,"레너드 서스킨드.아트 프리드먼 지음, 이종필 옮김",사이언스북스,20180502
과학,화학에서 인생을 배우다,9788994418162.0,황영애 지음,더숲,20100913
과학,신은 왜 우리 곁을 떠나지 않는가,9788985777599.0,"앤드류 뉴버그.유진 다킬리.빈스 라우즈 지음, 이충호 옮김",한울림어린이(한울림),20011105
과학,기초전자기학,9791159711800.0,"David J. Griffiths 지음, 김진승 옮김",북스힐,20190110
과학,"괴델, 에셔, 바흐",9788972916383.0,"더글러스 호프스태터 지음, 박여성.안병서 옮김",까치,20170710
과학,삶은 공학,9791155817438.0,"빌 해맥 지음, 권루시안 옮김",윌북,20240715
과학,과학 교양서의 문제적 질문들,9772383984000.0,스켑틱 협회 편집부 지음,바다출판사,20230904
과학,90일 밤의 우주,9791157689200.0,김명진 외 지음,동양북스(동양문고),20230519
과학,마법에서 과학으로,9791190944311.0,김갑진 지음,이음,20210908
과학,김대식의 인간 vs 기계,9788962621358.0,김대식 지음,동아시아,20160412
과학,아인슈타인과 오펜하이머,9788959407040.0,"실번 S. 슈위버 지음, 김영배 옮김",시대의창,20190624
과학,법정에 선 수학,9791187147589.0,"레일라 슈넵스.코랄리 콜메즈 지음, 김일선 옮김",아날로그(글담),20200905
과학,자연이 우리를 행복하게 만들 수 있다면,9791198243447.0,"미셸 르 방 키앵 지음, 김수영 옮김",프런트페이지,20230710
과학,사피엔스의 뇌,9791155817117.0,"아나이스 루 지음, 뤼시 알브레히트 그림, 이세진 옮김",윌북,20240419
과학,이런 수학은 처음이야 2,9788950995492.0,최영기 지음,21세기북스,20210520
과학,이타적 인간의 출현,9788990024954.0,최정규 지음,뿌리와이파리,20090825
과학,게놈 익스프레스,9788960869738.0,"조진호 지음, 김우재 감수",위즈덤하우스,20160818
과학,코스모스 씽킹,9791198853905.0,"천문물리학자 BossB 지음, 이정미 옮김",알토북스,20241023
과학,역사가 묻고 생명과학이 답하다,9791197637971.0,전주홍 지음,지상의책(갈매나무),20230719
과학,"현실, 그 가슴 뛰는 마법",9788934956969.0,"리처드 도킨스 지음, 김명남 옮김, 데이브 매킨 그림",김영사,20120427
과학,"유클리드기하학, 문제해결의 기술",9788934979425.0,박종하 지음,김영사,20230706
과학,개발자를 위한 필수 수학,9791169212502.0,"토마스 닐드 지음, 박해선 옮김",한빛미디어,20240603
과학,우주로부터의 귀환,9788989722021.0,"다치바나 다카시 지음, 전현희 옮김",청어람미디어,20020120
과학,우리 인간의 아주 깊은 역사,9791166890147.0,"조지프 르두 지음, 박선진 옮김",바다출판사,20210423
과학,수학은 어떻게 문명을 만들었는가,9791140800285.0,"마이클 브룩스 지음, 고유경 옮김",브론스테인,20220921
과학,탄소로운 식탁,9788984079816.0,윤지로 지음,세종(세종서적),20220516
과학,기초 화학 사전,9788955889369.0,"다케다 준이치로 지음, 조민정 옮김, 김경숙 감수",그린북,20200203
과학,의식의 강,9791159921384.0,"올리버 색스 지음, 양병찬 옮김",알마,20180307
과학,프로그래머를 위한 선형대수,9791160501308.0,"히라오카 카즈유키.호리 겐 지음, 이창신 옮김",길벗,20170310
과학,과학공화국 물리법정 1,9788954401371.0,정완상 지음,자음과모음,20040428
과학,사소한 것들의 과학,9791185104652.0,"마크 미오도닉 지음, 윤신영 옮김",Mid(엠아이디),20160401
과학,아인슈타인과 논쟁을 벌여봅시다,9791158742324.0,"후위에하이 지음, 이지수 옮김, 천년수 감수",미디어숲,20241020
과학,미술관에 간 해부학자,9791187150916.0,이재호 지음,어바웃어북,20210705
과학,발견하는 즐거움,9788988907160.0,"리처드 파인만 지음, 승영조 외 옮김",승산,20010406
과학,"덜미, 완전범죄는 없다 1",9791187572053.0,한국일보 경찰팀 지음,북콤마,20180129
과학,사회적 원자,9788983712462.0,"마크 뷰캐넌 지음, 김희봉 옮김",사이언스북스,20100814
과학,"대격변 AI 시대, 데이터로 사고하고 데이터로 리드하라",9791189909628.0,"알렉스 거트맨.조던 골드마이어 지음, 최재원.장진욱 옮김",책만,20240503
과학,미래의 기원,9791168341593.0,이광형 지음,인플루엔셜(주),20240105
과학,공학의 눈으로 미래를 설계하라,9788965746799.0,연세대학교 공과대학 지음,해냄,20190322
과학,뇌과학자는 영화에서 인간을 본다,9788997379040.0,정재승 지음,어크로스,20120715
과학,코스미그래픽,9791191311372.0,"마이클 벤슨 지음, 지웅배 옮김",롤러코스터,20240115
과학,최소한의 과학 공부,9791192097701.0,배대웅 지음,웨일북,20240115
과학,미분과 적분,9791161961279.0,뉴턴프레스 지음,아이뉴턴(뉴턴코리아),20230615
과학,어느 수학자의 변명,9788998853297.0,"고드프레이 해럴드 하디 지음, 정회성 옮김",세시,20161111
과학,리만 가설,9788988907887.0,"존 더비셔 지음, 박병철 옮김",승산,20061010
과학,몸이 아니라고 말할 때,9788934972020.0,"가보 마테 지음, 류경희 옮김, 정현채 감수",김영사,20150907
과학,세계사를 바꾼 13가지 식물,9791188635214.0,"이나가키 히데히로 지음, 서수지 옮김",사람과나무사이,20190808
과학,스케일 : 생물.도시.기업의 성장과 죽음에 관한 보편 법칙,9788934981763.0,"제프리 웨스트 지음, 이한음 옮김",김영사,20180730
과학,크로스 사이언스,9788950979416.0,홍성욱 지음,21세기북스,20190123
과학,그래비티 익스프레스,9791162203026.0,조진호 글 그림,위즈덤하우스,20180222
과학,인공지능을 위한 수학,9788965402282.0,"이시카와 아키히코 지음, 신상재 외 옮김",프리렉,20181122
과학,이야기 파라독스,9788971969724.0,"마틴 가드너 지음, 이충호 옮김",사계절,20030716
과학,불행은 어떻게 질병으로 이어지는가,9791156758006.0,"네이딘 버크 해리스 지음, 정지인 옮김",심심,20191125
과학,다윈의 사도들,9791192107325.0,"최재천 지음, 다윈 포럼 기획",사이언스북스,20230212
과학,위대하고 위험한 약 이야기,9791156757009.0,정진호 지음,푸른숲,20170731
과학,아이를 위한다는 착각,9772383984000.0,스켑틱 협회 편집부 지음,바다출판사,20231208
과학,재밌어서 밤새 읽는 인체 이야기,9788994418759.0,"사카이 다츠오 지음, 조미량 옮김, 정성헌 감수",더숲,20140725
과학,이 문제 풀 수 있겠어?,9791188850204.0,"알렉스 벨로스 지음, 김성훈 옮김",북라이프,20180831
과학,그림으로 이해하는 건축법,9788962259575.0,이재인 지음,기문당,20230925
과학,통찰의 시대,9788925553733.0,"에릭 캔델 지음, 이한음 옮김",알에이치코리아(RHK),20141010
과학,이득우의 게임 수학,9791189909376.0,이득우 지음,책만,20220222
과학,느낌의 발견,9788950906214.0,"안토니오 다마지오 지음, 고현석 옮김, 박한선 감수",arte(아르테),20230502
과학,내장 지방,9788931558272.0,"구리하라 다케시 지음, 김선숙 옮김, 최연경 감수",성안당,20230621
과학,연필,9788974839772.0,"헨리 페트로스키 지음, 홍성림 옮김",서해문집,20200717
과학,고래와 대화하는 방법,9791185415574.0,"톰 머스틸 지음, 박래선 옮김",에이도스,20231203
과학,신비롭지 않은 여자들,9788937492075.0,임소연 지음,민음사,20220601
과학,형태의 기원,9791189143428.0,"크리스토퍼 윌리엄스 지음, 고현석 옮김",이데아,20230410
과학,아톰 익스프레스,9791162209769.0,조진호 지음,위즈덤하우스,20181207
과학,숲에서 우주를 보다,9791185415031.0,"데이비드 조지 해스컬 지음, 노승영 옮김",에이도스,20140626
과학,DNA 혁명 크리스퍼 유전자가위,9788993690491.0,전방욱 지음,이상북스,20171107
과학,튜링 & 괴델 : 추상적 사유의 위대한 힘,9788934921783.0,박정일 지음,김영사,20101118
과학,코끼리는 암에 걸리지 않는다,9788932323879.0,"데이비드 B. 아구스 지음, 허성심 옮김",현암사,20241022
과학,나는 현대의학을 믿지 않는다,9788931001365.0,"로버트 S.멘델존 지음, 남점순 옮김, 박문일 감수",문예출판사,20001215
과학,잃어버린 게놈을 찾아서,9788960515123.0,"스반테 페보 지음, 김명주 옮김",부키,20150930
과학,기초 전기전자 에센스,9791156642978.0,모현선.장성용.홍익표 지음,한빛아카데미(교재),20170102
과학,과학드림의 무섭게 빠져드는 과학책,9791140706372.0,김정훈(과학드림) 지음,더퀘스트,20231020
과학,아이작 아시모프의 과학 에세이,9788989354802.0,"아이작 아시모프 지음, 권루시안(권국성) 옮김",아름다운날,20071020
과학,무한의 신비,9788988907344.0,"애머 액젤 지음, 승영조 외 옮김",승산,20020603
과학,객관성의 칼날,9788955591484.0,"찰스 길리스피 지음, 이필렬 옮김",새물결,20050520
과학,한 방울의 살인법,9791168126510.0,"닐 브래드버리 지음, 김은영 옮김",위즈덤하우스,20230628
과학,통계학 (류근관),9788918110257.0,류근관 지음,법문사,20130220
과학,원소의 이름,9791155813744.0,"피터 워더스 지음, 이충호 옮김",윌북,20210610
과학,다시 미분 적분,9791160508567.0,"나가노 히로유키 지음, 장진희 옮김",길벗,20190725
